시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001943,신수중학교,3,공립,N,,64,71,66,96,65,107,2,0,0,0,197,274,471,,N,단설,주간,19870504,19861215,1144011100,서울특별시 마포구 신수동,371-1.,121856,4087,서울특별시 마포구 신수로 49,", 신수중학교 (신수동)",37.5459244418981,126.934132435808,02-717-6004,02-717-6077,http://sinsu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001944,신연중학교,3,공립,N,,68,52,54,51,72,69,3,2,0,0,197,174,371,,N,단설,주간,19870420,19861215,1141011700,서울특별시 서대문구 연희동,1-107.,120823,3717,서울특별시 서대문구 모래내로 408,(연희동),37.5827169616911,126.939837750318,02-379-4317,02-394-8315,http://sinyeon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001945,아현중학교,3,공립,N,,87,90,110,77,93,83,10,1,0,0,300,251,551,,N,단설,주간,19800202,19800202,1144010100,서울특별시 마포구 아현동,267-1번지.,121859,4117,서울특별시 마포구 마포대로 247,"(아현동,아현중학교)",37.5562,126.957092,02-363-1813,02-392-4470,http://ahyeon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001946,연북중학교,3,공립,N,,47,46,63,35,67,45,4,1,0,0,181,127,308,,N,단설,주간,19850514,19841208,1141011700,서울특별시 서대문구 연희동,141번지.,03718,3718,서울특별시 서대문구 연희로36길 32,"(연희동,연북중학교)",37.5775769930541,126.938478875832,02-332-7378,02-337-5894,http://yeonbuk.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001947,연서중학교,3,공립,N,,48,41,44,46,67,65,5,2,0,0,164,154,318,,N,단설,주간,19711028,19711028,1138011000,서울특별시 은평구 증산동,193-21번지.,03469,3496,서울특별시 은평구 증산서길 125-6,"(증산동,연서중학교)",37.5872350981024,126.909626632889,02-6715-8000,02-376-1534,http://yeonseo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001948,연신중학교,3,공립,N,,64,38,70,53,113,52,2,2,0,0,249,145,394,,N,단설,주간,19820107,19820107,1138010300,서울특별시 은평구 불광동,400-4번지.,122042,3342,서울특별시 은평구 연서로33길 16-32,"(연신중학교, 불광동)",37.623888,126.924851,02-383-7831,02-383-7855,http://yonsin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001949,연천중학교,3,공립,N,,44,35,67,44,72,56,0,0,0,0,183,135,318,,N,단설,주간,19840504,19840109,1138010300,서울특별시 은평구 불광동,441-1번지.,122868,3338,서울특별시 은평구 연서로41길 30,(불광동),37.627527,126.925832,02-354-0514,02-389-7601,http://yonchon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001950,연희중학교,3,공립,N,,124,125,108,106,125,133,0,0,0,0,357,364,721,,N,단설,주간,19720506,19711229,1141012000,서울특별시 서대문구 남가좌동,368-1번지.,120807,3670,서울특별시 서대문구 증가로 170,(남가좌동),37.5795869220859,126.918792290925,02-372-2992,02-302-6127,https://yonhi.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001951,영락중학교,3,사립,N,,111,116,110,105,140,92,0,0,0,0,361,313,674,,N,단설,주간,19520610,19520610,1138010700,서울특별시 은평구 응암동,226-13번지.,122010,3475,서울특별시 은평구 백련산로 134-6,", 영락중학교 (응암동)",37.5969586751596,126.925182582783,02-388-4033,02-388-5497,http://yn.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001952,예일여자중학교,3,사립,N,,0,212,0,218,0,210,0,0,0,0,0,640,640,,N,단설,주간,19650926,19650926,1138010500,서울특별시 은평구 구산동,8-3 번지.,122819,3412,서울특별시 은평구 연서로 117,(구산동),37.610436,126.915976,02-380-0905,02-380-0988,http://yale.sen.ms.kr,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001953,은평중학교,3,공립,N,,99,60,117,62,139,53,9,3,0,0,364,178,542,,N,단설,주간,19840504,19840109,1138010500,서울특별시 은평구 구산동,182-44.,122946,3429,서울특별시 은평구 갈현로17나길 12-1,(구산동),37.610991,126.90912,02-382-3545,02-382-3547,http://eunpyeong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001955,이화여자대학교사범대학부속이화・금란중학교,3,사립,N,,79,82,78,83,63,99,0,0,0,0,220,264,484,,N,부속,주간,19550408,19550228,1141011300,서울특별시 서대문구 대신동,47번지.,120160,3765,서울특별시 서대문구 성산로 520,(대신동),37.5631243556248,126.944385434888,02-392-6176,02-392-7336,http://ewha.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001956,인창중학교,3,사립,N,,108,0,119,0,112,0,0,0,0,0,339,0,339,,N,단설,주간,19531010,19450901,1141010100,서울특별시 서대문구 충정로2가,70번지.,120012,3746,서울특별시 서대문구 경기대로 65,"(충정로2가,인창중학교)",37.5648835100437,126.964024443486,02-300-4567,02-300-4501,http://ic.sen.ms.kr,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001958,정원여자중학교,3,사립,N,,0,124,0,110,0,131,0,0,0,0,0,365,365,,N,부속,주간,19690408,19690115,1141011800,서울특별시 서대문구 홍은동,산11-97번지.,120850,3652,서울특별시 서대문구 연희로37안길 51,", 정원여자중학교 (홍은동)",37.5853804115802,126.933341385523,02-394-6301,02-391-6306,https://jungwon.sen.ms.kr/,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001959,중암중학교,3,공립,N,,122,113,137,123,177,149,3,3,0,0,439,388,827,,N,단설,주간,19850513,19841208,1144012600,서울특별시 마포구 중동,.,03934,3934,서울특별시 마포구 월드컵북로38길 25,"(중동,중암중학교)",37.5724324001159,126.903586111665,02-309-5778,02-305-4915,http://joongam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001960,중앙여자중학교,3,사립,N,,0,108,0,101,0,103,0,0,0,0,0,312,312,,N,단설,주간,19401010,19401010,1141011000,서울특별시 서대문구 북아현동,190-1.,120818,3762,서울특별시 서대문구 북아현로11가길 7,"(북아현동, 중앙여자중학교)",37.562055,126.952655,02-362-3063,02-393-5129,http://jungang1940.sen.ms.kr,녀,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001961,증산중학교,3,공립,N,,61,55,54,33,47,38,5,0,0,0,167,126,293,,N,단설,주간,19860417,19860129,1138011000,서울특별시 은평구 증산동,산24-4.,122100,3493,서울특별시 은평구 증산로5길 27-30,", 증산중학교 (증산동)",37.5838148517006,126.904939086248,02-303-9294,02-376-3496,http://jeungsan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010001962,충암중학교,3,사립,N,,140,122,116,119,150,119,0,0,0,0,406,360,766,,N,단설,주간,19660301,19650201,1138010700,서울특별시 은평구 응암동,1번지.,122952,3481,서울특별시 은평구 가좌로5길 5,(응암동),37.5852977557674,126.921965263182,070-5002-8740,02-303-3001,http://www.choongam.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001963,한성중학교,3,사립,N,,97,0,92,0,120,0,0,0,0,0,309,0,309,,N,단설,주간,19280925,19280925,1141011000,서울특별시 서대문구 북아현동,170-1번지.,120821,3771,서울특별시 서대문구 북아현로1길 24,"(북아현동,한성중학교)",37.559958,126.955287,02-365-4942,02-364-6926,http://hanseong.sen.ms.kr,남,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010001964,홍은중학교,3,공립,N,,68,32,77,45,81,36,4,0,0,0,230,113,343,,N,단설,주간,19840518,19840109,1141011800,서울특별시 서대문구 홍은동,183번지.,120844,3648,서울특별시 서대문구 연희로41길 94,(홍은동),37.5926855,126.9351327,02-3216-0512,02-3217-0573,http://hongeun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010001965,홍익대학교사범대학부속여자중학교,3,사립,N,,0,132,0,131,0,130,0,0,0,0,0,393,393,,N,부속,주간,19680312,19671118,1144012500,서울특별시 마포구 성산동,.,121250,3967,서울특별시 마포구 성미산로 51,(성산동),37.560307,126.913483,02-331-7410,02-331-7493,http://hongikg.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002143,건국대학교사범대학부속중학교,3,사립,N,,146,51,146,52,147,56,0,0,0,0,439,159,598,,N,부속,주간,19680515,19671230,1121510700,서울특별시 광진구 화양동,764(자양로 122).,143853,5025,서울특별시 광진구 자양로 145-1,건국대학교사범대학부속중학교,37.5417231723106,127.081596603676,02-457-0318,02-458-7427,http://konkuk.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002144,경수중학교,3,공립,N,,44,38,42,44,52,47,3,2,0,0,141,131,272,,N,단설,주간,19810504,19801227,1120011500,서울특별시 성동구 성수동2가,268번지.,133121,4785,서울특별시 성동구 뚝섬로13길 14,(성수동2가),37.5395092165008,127.059272108392,02-464-0675,02-497-0296,http://gsu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002145,광남중학교,3,공립,N,,182,179,211,193,217,209,0,0,0,0,610,581,1191,,N,단설,주간,19930504,19930116,1121510400,서울특별시 광진구 광장동,554-15.,143815,4973,서울특별시 광진구 아차산로70길 17-62,", 광남중학교 (광장동)",37.5408318449461,127.101646029612,02-456-8792,"02-455-0161,453-2818",http://gwangnam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002146,광양중학교,3,공립,N,,80,55,63,80,80,83,0,0,0,0,223,218,441,,N,단설,주간,19860418,19860129,1121510500,서울특별시 광진구 자양동,674번지.,143873,5104,서울특별시 광진구 자양로3길 7,(자양동),37.530258,127.086019,02-452-6922,02-458-7067,http://kwangyang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002147,광장중학교,3,공립,N,,88,90,111,69,112,92,0,0,0,0,311,251,562,,N,단설,주간,19830406,19821209,1121510400,서울특별시 광진구 광장동,394-6.,143210,4966,서울특별시 광진구 광장로1길 1,", 광장중학교 (광장동)",37.5471782405582,127.101926232407,02-452-0745,02-444-5692,http://gwangjang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002148,광진중학교,3,공립,N,,40,34,60,50,68,50,3,1,0,0,171,135,306,,N,단설,주간,19791010,19790901,1121510500,서울특별시 광진구 자양동,693번지.,143875,5114,서울특별시 광진구 뚝섬로64길 45,"(자양동,광진중학교)",37.53193,127.08959,02-447-2886,02-3436-1508,http://gwangjin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002149,광희중학교,3,공립,N,,130,113,144,131,150,126,10,1,0,0,434,371,805,,N,단설,주간,19370521,19370521,1120010800,서울특별시 성동구 응봉동,205-1.,133080,4742,서울특별시 성동구 독서당로62길 46,", 광희중학교 (응봉동)",37.551112,127.033816,02-2298-0250,02-2298-0252,http://kwanghee.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002150,구의중학교,3,공립,N,,88,36,84,50,94,54,4,2,0,0,270,142,412,,N,단설,주간,19840430,19840430,1121510700,서울특별시 광진구 화양동,3-18.,143926,5022,서울특별시 광진구 광나루로30길 80,(화양동),37.5428494912755,127.07884139281,02-447-4798,02-455-5061,http://guui.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002151,대원국제중학교,3,사립,N,,80,84,78,88,72,96,0,0,0,0,230,268,498,,N,단설,주간,19770520,19770520,1121510100,서울특별시 광진구 중곡동,176-124.,143907,4939,서울특별시 광진구 용마산로22길 26,", 대원국제중학교 (중곡동)",37.563827,127.089441,02-2204-1592,02-2204-1583,http://daewon.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002152,동마중학교,3,공립,N,,51,55,76,56,77,71,5,6,0,0,209,188,397,,N,단설,주간,19850426,19841208,1120010500,서울 성동구 마장동,405-45.,133811,4759,서울특별시 성동구 마조로11길 18,(마장동),37.5628025957042,127.040352531468,02-2294-6085,02-2298-0413,http://dongma.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002153,동국대학교사범대학부속여자중학교,3,사립,N,,0,141,0,143,0,187,0,0,0,0,0,471,471,,N,부속,주간,19300620,19300620,1121510300,서울특별시 광진구 구의동,238-1번지.,143824,5038,서울특별시 광진구 광나루로36길 47,", 동국대학교사범대학부속여자중학교 (구의동)",37.542281,127.086583,02-6948-2280-2,02-6948-2288,http://donggukgirls.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002154,무학중학교,3,공립,N,,112,132,138,144,137,142,0,0,0,0,387,418,805,,N,단설,주간,19681001,19681001,1120010700,서울특별시 성동구 행당동,322-1번지.,133072,4716,서울특별시 성동구 행당로 120,(행당동),37.5577019106676,127.031992808543,02-2298-6141,02-2281-5821,http://muhak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002155,성수중학교,3,공립,N,,36,29,36,35,36,41,0,0,0,0,108,105,213,,N,단설,주간,19671027,19671027,1120011400,서울특별시 성동구 성수동1가,685-143.,133825,4768,서울특별시 성동구 서울숲길 18,"(성수동1가, 성수중학교)",37.547095,127.03898,02-463-4786,02-469-5292,http://seongsu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002156,성원중학교,3,공립,N,,27,27,40,28,33,55,4,1,0,0,104,111,215,,N,단설,주간,19681002,19680806,1120011500,서울특별시 성동구 성수동2가,333-17.,133121,4775,서울특별시 성동구 성덕정9가길 13,"(성수동2가, 성원중학교)",37.5394516445836,127.051383303066,02-3408-2558,02-463-0676,http://sungwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002157,신양중학교,3,공립,N,,38,46,43,53,49,60,0,0,0,0,130,159,289,,N,단설,주간,19840509,19840109,1121510500,서울특별시 광진구 자양동,57-8.,143844,5087,서울특별시 광진구 자양강변길 73,", 신양중학교 (자양동)",37.5336505557066,127.06342651248,02-461-1070,02-469-8386,http://shinyang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002158,옥정중학교,3,공립,N,,101,87,106,102,114,114,4,4,0,0,325,307,632,,N,단설,주간,19840511,19840109,1120011300,서울특별시 성동구 옥수동,227번지.,133839,4734,서울특별시 성동구 한림말길 11,", 옥정중학교 (옥수동)",37.5416713613903,127.012985384624,02-6021-2100,02-2298-1303,http://okjung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002159,용곡중학교,3,공립,N,,115,100,119,98,115,113,0,0,0,0,349,311,660,,N,단설,주간,19830504,19821209,1121510100,서울특별시 광진구 중곡동,176-77.,143907,4940,서울특별시 광진구 용마산로22길 76,"(중곡동,용곡중학교)",37.5659509891968,127.089088983759,02-452-2622,02-458-8566,http://yonggok.sen.ms.kr/index.do,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010002160,자양중학교,3,공립,N,,115,91,132,87,116,133,11,1,0,0,374,312,686,,N,단설,주간,19840301,19840301,1121510500,서울특별시 광진구 자양동,524.,143193,5069,서울특별시 광진구 뚝섬로41길 33,"(자양동,서울자양중학교)",37.5353993111493,127.07438476495,02-446-0365,02-458-7047,http://jayang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002161,한양대학교사범대학부속중학교,3,사립,N,,76,74,82,76,93,84,0,0,0,0,251,234,485,,N,부속,주간,19600118,19600118,1120010600,서울특별시 성동구 사근동,223번지.,133817,4761,서울특별시 성동구 마조로 42,"(사근동,한양사대부속중・고등학교)",37.561657,127.043153,02-2200-3700,02-2298-3173,https://hyu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010002162,행당중학교,3,공립,N,,36,37,35,47,48,44,0,0,0,0,119,128,247,,N,단설,주간,19681002,19680806,1120010700,서울특별시 성동구 행당동,66-3.,133070,4764,서울특별시 성동구 왕십리로 189,"(행당동,행당중학교)",37.5545957379222,127.042004944927,02-2292-2721,02-2293-0473,http://haengdang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002263,강북중학교,3,공립,N,,42,76,48,75,49,89,6,2,0,0,145,242,387,,N,단설,주간,19801227,19801227,1130510300,서울특별시 강북구 수유동,694.,142073,1051,서울특별시 강북구 한천로150길 67,"(수유동, 강북중학교)",37.6449158055439,127.025372142619,02-999-4104,02-993-3465,http://kangbuk.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002264,고려대학교사범대학부속중학교,3,사립,N,,111,91,131,109,142,128,0,0,0,0,384,328,712,,N,부속,주간,19680311,19680311,1129013300,서울특별시 성북구 정릉동,산1-2번지.,136856,2708,서울특별시 성북구 정릉로 161,"(정릉동,고려대학교사범대학부속중학교)",37.610369,127.001088,02-914-8853,02-942-5626,http://koryo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002265,고명중학교,3,사립,N,,129,0,149,0,143,0,0,0,0,0,421,0,421,,N,단설,주간,19550520,19550315,1129010300,서울특별시 성북구 돈암동,45-88번지.,136060,2828,서울특별시 성북구 북악산로 870,"(돈암동,고명중학교)",37.5976763941167,127.019186926093,02-926-2837,02-921-8443,http://komyung.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002266,남대문중학교,3,사립,N,,160,0,145,0,169,0,0,0,0,0,474,0,474,,N,병설,주간,19340520,19340520,1129013800,서울특별시 성북구 장위동,124번지.,136143,2763,서울특별시 성북구 한천로 660-30,"(장위동, 남대문중학교)",37.6186361980749,127.05579181036,02-942-3184,02-942-3185,http://namdaemoon.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002267,동구여자중학교,3,사립,N,,0,98,0,110,0,135,0,0,0,0,0,343,343,,N,단설,주간,19420617,19420617,1129010100,서울특별시 성북구 성북동,168-275번지.,136020,2834,서울특별시 성북구 성북로8길 71,"(성북동,동구여자중학교)",37.594083,127.007688,02-762-1304,02-762-0308,http://dong-gu.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002268,번동중학교,3,공립,N,,85,71,72,72,85,92,9,1,0,0,251,236,487,,N,단설,주간,19920428,19920301,1130510200,서울특별시 강북구 번동,231번지.,142862,1137,서울특별시 강북구 오현로35길 87,"(번동,번동중학교)",37.632574,127.036544,02-945-0168,02-986-1450,http://beondong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002269,북악중학교,3,공립,N,,51,59,59,55,66,59,6,3,0,0,182,176,358,,N,단설,주간,19840427,19840110,1129013300,서울특별시 성북구 정릉동,640-3번지.,136842,2812,서울특별시 성북구 정릉로12길 41,"(정릉동,북악중학교)",37.606923,127.001691,02-910-2311,02-919-5097,http://bugak.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002270,삼선중학교,3,공립,N,,113,0,137,0,138,0,6,0,0,0,394,0,394,,N,단설,주간,19600503,19600219,1129010400,서울특별시 성북구 동소문동1가,140-1.,136031,2833,서울특별시 성북구 동소문로3길 69,"(동소문동4가,삼선중학교)",37.5917491662167,127.007871631926,02-742-1147,02-741-5711,http://samseon.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002271,서라벌중학교,3,사립,N,,118,0,115,0,113,0,0,0,0,0,346,0,346,,N,단설,주간,19560305,19560305,1130510400,서울특별시 강북구 우이동,103-9번지.,142090,1006,서울특별시 강북구 삼양로155길 37-9,", 서라벌중학교 (우이동)",37.6566848,127.0107032,070-8280-4600,02-903-8397,http://sorabol.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002273,석관중학교,3,공립,N,,85,90,93,80,91,97,8,4,0,0,277,271,548,,N,단설,주간,19821209,19821209,1129013900,서울특별시 성북구 석관동,88-2번지.,136150,2782,서울특별시 성북구 한천로 526,"(석관동,석관중학교)",37.6081903,127.0664388,02-962-2276,02-967-2057,http://seokgwan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002274,성신여자중학교,3,사립,N,,0,196,0,196,0,208,0,0,0,0,0,600,600,,N,단설,주간,19360428,19360428,1129010300,서울특별시 성북구 돈암동,산11-269.,136060,2840,서울특별시 성북구 북악산로 918,"(돈암동,성신여자중학교)",37.5936742,127.0233788,02-929-1898,02-929-1890,http://sung-shin.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002275,성암여자중학교,3,사립,N,,0,136,0,148,0,165,0,0,0,0,0,449,449,,N,단설,주간,19601001,19600114,1130510100,서울특별시 강북구 미아동,327번지.,142815,1174,서울특별시 강북구 도봉로29길 52,"(미아동,학교법인성암학원)",37.6204129019436,127.023904872993,02-2179-1777,02-982-9053,http://seongam.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002276,수송중학교,3,공립,N,,62,49,67,43,70,51,3,0,0,0,202,143,345,,N,단설,주간,20010516,20001125,1130510200,서울특별시 강북구 번동,456-1번지.,142061,1061,서울특별시 강북구 한천로122길 21,"(번동,수송중학교)",37.6368011938429,127.033916481188,02-900-5791,02-900-6324,http://soosong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002277,수유중학교,3,공립,N,,86,43,63,50,83,66,3,1,0,0,235,160,395,,N,단설,주간,19720603,19720603,1130510300,서울특별시 강북구 수유동,491-61.,142071,1095,서울특별시 강북구 인수봉로37길 40,"(수유동,수유중학교)",37.6315654705582,127.010486001089,02-945-6102,02-945-6109,http://suyu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002278,신일중학교,3,사립,N,,105,0,103,0,111,0,0,0,0,0,319,0,319,,N,단설,주간,19661013,19661013,1130510100,서울특별시 강북구 미아동,193-1.,142711,1133,서울특별시 강북구 솔매로49길 20,"(미아동,신일중고등학교)",37.6279657809576,127.028402370036,02-944-9850,02-989-6201,http://shinil.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002279,영훈국제중학교,3,사립,N,,74,89,79,88,81,86,0,0,0,0,234,263,497,,N,단설,주간,19690327,19690115,1130510100,서울특별시 강북구 미아동,471-2번지.,142709,1211,서울특별시 강북구 도봉로13가길 19,"(미아동,학교법인영훈학원)",37.614308,127.02739,82-2-970-4777,02-980-7209,http://www.younghoon.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002280,용문중학교,3,사립,N,,50,0,54,0,66,0,0,0,0,0,170,0,170,,N,단설,주간,19461012,19461012,1129012200,서울특별시 성북구 안암동2가,96-1번지.,02843,2843,서울특별시 성북구 고려대로17길 46,(안암동2가),37.58872,127.024353,02-926-4238,02-927-0860,http://yongmoon.sen.ms.kr,남,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002281,월곡중학교,3,공립,N,,51,123,47,108,51,121,6,3,0,0,155,355,510,,N,단설,주간,19860514,19860129,1129013700,서울특별시 성북구 상월곡동,35-1번지.,136120,2773,서울특별시 성북구 장월로 6,"(상월곡동,월곡중학교)",37.6069807243685,127.048258681805,02-6496-6600,02-6496-6692,http://wolgok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002282,인수중학교,3,공립,N,,39,96,44,94,72,88,2,0,0,0,157,278,435,,N,단설,주간,19860504,19860129,1130510300,서울특별시 강북구 수유동,551번지(인수봉길 275).,142882,1015,서울특별시 강북구 인수봉로75길 10,"(수유동, 인수중학교)",37.6438657673205,127.009921193066,02-900-7801,02-900-7981,http://insu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002283,장위중학교,3,공립,N,,88,94,97,108,135,112,0,0,0,0,320,314,634,,N,단설,주간,19841208,19841208,1129013800,서울특별시 성북구 장위동,231-623번지.,136836,2743,서울특별시 성북구 장위로4길 70,"(장위동,장위중학교)",37.6112938576589,127.040840809531,02-941-1672,02-919-4360,http://jangwi.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002284,종암중학교,3,공립,N,,54,87,64,97,52,147,4,5,0,0,174,336,510,,N,단설,주간,19800409,19800409,1129013500,서울특별시 성북구 종암동,32-3번지.,136860,2809,서울특별시 성북구 종암로5길 80-17,"(종암동,종암중학교)",37.5931109974885,127.031989843904,02-928-7041,02-922-1969,http://jongam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002285,창문여자중학교,3,사립,N,,0,150,0,150,0,159,0,7,0,0,0,466,466,,N,단설,주간,19721010,19721010,1130510100,서울특별시 강북구 미아동,8-16번지.,142802,1237,서울특별시 강북구 월계로 61,"(송중동, 창문여자중고등학교)",37.613307,127.036843,02-986-1703,02-985-1316,http://changmun.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002286,한성여자중학교,3,사립,N,,0,140,0,119,0,155,0,0,0,0,0,414,414,,N,단설,주간,19451005,19451005,1129011200,서울특별시 성북구 삼선동2가,389번지.,136042,2876,서울특별시 성북구 삼선교로16길 118,"(삼선동2가,한성여자중학교)",37.5820001441673,127.011312297002,02-742-2542,02-745-8858,http://hansung.sen.ms.kr,녀,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010002287,홍익대학교사범대학부속중학교,3,사립,N,,75,0,108,0,131,0,0,0,0,0,314,0,314,,N,부속,주간,19540412,19540412,1129010100,서울특별시 성북구 성북동,151번지.,136825,2835,서울특별시 성북구 성북로14가길 23,", 홍익대학교사범대학부속중학교 (성북동,홍익대학교부속중고등학교)",37.5936667062556,127.002803604825,02-762-0824,02-765-4520,http://hongik.sen.ms.kr,남,both
